village_name,school,hospital,park,retail
三合村委会,186,12,6,242
福潭村委会,204,19,10,262
新溪西村委会,220,21,7,292
流溪村委会,214,14,7,269
范溪村委会,207,12,7,257
港后村委会,178,7,8,196
内新村委会,199,8,7,222
洋新村委会,173,6,7,200
浮草村委会,288,25,13,379
崎沟村委会,183,13,9,194
禾皋村委会,106,8,6,100
高美村委会,150,10,7,173
西新村委会,129,9,5,151
东北村委会,152,10,7,180
鹤联村委会,284,21,9,357
新庆村委会,289,23,8,352
泗黄村委会,124,6,3,117
泗和村委会,170,7,2,207
溪尾周村委会,303,28,13,377
新中村委会,94,6,6,61
珠埕村委会,451,21,6,529
枫洋二村委会,458,27,8,565
枫洋三村委会,534,30,6,622
枫洋四村委会,372,22,7,464
崎头村委会,649,46,9,736
孚中村委会,518,28,6,568
福庆村委会,107,3,5,122
横溪村委会,98,2,1,92
登塘村委会,57,2,2,64
白云村委会,297,18,7,389
东门村委会,212,15,9,303
南门村委会,235,15,7,328
大埕村委会,419,32,9,535
浮岗村委会,47,1,1,35
凤岗村委会,172,12,4,186
南陇村委会,181,10,7,243
泮洋村委会,190,12,5,264
吉林村委会,192,14,6,273
双岗村委会,85,4,3,51
淇园村委会,160,11,12,241
盛户村委会,123,3,2,104
徐陇村委会,135,11,12,201
洪巷村委会,144,13,3,178
潘刘村委会,125,6,0,114
福洞村委会,193,14,5,264
乌洋村委会,173,11,4,229
西郊村委会,165,13,5,216
三胜村委会,287,23,8,335
市头村委会,124,6,3,91
下阁村委会,119,5,3,90
阁一村委会,119,5,3,77
阁二村委会,121,6,1,111
塘东村委会,127,5,2,103
东升村委会,128,7,2,114
银湖村委会,137,7,4,133
鹳四村委会,259,14,9,292
远光村委会,563,49,16,634
湖美村委会,163,10,2,155
潘厝村委会,168,12,4,175
龙下村委会,174,12,4,185
下陇村委会,193,15,4,227
田头村委会,192,15,4,230
厂头村委会,207,18,4,243
辜厝村委会,204,16,4,237
陈厝巷村委会,199,15,4,239
黄厝巷村委会,189,15,4,239
上官路村委会,154,7,14,99
赖厝村委会,164,13,5,217
仙都三村委会,171,13,4,198
塔下村委会,157,9,4,149
上西林村委会,154,6,4,151
下西林村委会,698,67,15,811
内池村委会,81,3,3,68
贾里村委会,206,18,2,286
院前村委会,209,19,2,272
岭头村委会,36,1,3,25
水美村委会,202,17,4,266
新联村委会,176,16,4,188
仙安村委会,199,18,4,228
龙吉美村委会,208,17,4,259
和平村委会,196,17,2,272
红旗村委会,197,17,2,279
宏安一村委会,222,16,2,316
金东村委会,222,17,2,325
南方村委会,8,0,0,3
金一村委会,71,2,2,57
金二村委会,221,16,3,327
金三村委会,207,16,3,294
金四村委会,4,1,0,1
东里村委会,203,13,10,247
华桥村委会,213,17,5,319
华美一村委会,249,20,6,341
华美二村委会,228,17,3,320
骊塘三村委会,166,16,6,151
庄西陇村委会,171,15,2,194
礼阳郑村委会,149,14,2,176
诗阳村委会,168,17,2,214
下张村委会,185,17,5,259
沟边村委会,212,20,5,309
黄厝尾村委会,18,2,0,6
内畔村委会,18,2,0,6
霞露村委会,18,2,0,6
砚前村委会,202,14,10,240
大干村委会,203,14,10,245
亭厦村委会,189,13,10,214
美乡村委会,495,41,13,623
林厝村委会,211,17,9,255
仙溪村委会,456,37,14,467
乔林村委会,210,18,9,258
官路村委会,371,26,8,431
梅溪村委会,484,29,9,536
厦吴村委会,229,22,9,297
外文村委会,497,41,13,619
凤岐村委会,251,19,8,303
文里村委会,244,15,5,325
刘陇村委会,202,9,8,233
龙坑村委会,166,16,6,150
庄陇村委会,108,6,1,89
洲东村委会,34,2,1,32
仙洲村委会,122,7,2,109
樟厝洲村委会,516,44,14,620
古板头村委会,257,25,13,210
南门村委会,28,0,0,6
东陇村委会,70,3,5,31
田东村委会,36,0,1,31
深洋村委会,95,7,2,177
官田村委会,102,8,2,181
横山村委会,125,8,1,194
东明村委会,122,8,1,193
东星村委会,116,8,2,180
大坑村委会,143,4,7,158
仙马村委会,192,10,11,280
坑仔村委会,139,14,4,196
山前村委会,131,3,8,133
西美村委会,139,6,6,134
玉窖村委会,1134,80,37,1016
新乡村委会,117,8,2,144
新厝村委会,136,9,14,87
湄洲村委会,203,14,7,244
后望村委会,88,2,5,77
新桥村委会,66,2,2,71
河陇村委会,153,5,8,189
草尾村委会,153,5,8,189
市上村委会,170,10,9,261
肖渡村委会,60,4,6,42
凤壶村委会,177,6,8,237
渡头村委会,80,9,4,68
横陇村委会,69,6,4,49
前沟村委会,70,6,4,46
前埔村委会,192,10,11,278
下北村委会,61,3,3,28
后溪村委会,60,2,3,24
前美村委会,491,35,11,541
渡亭村委会,464,30,10,470
蔡寮村委会,307,14,9,352
下村村委会,444,28,8,453
沟内村委会,424,27,8,441
陈厝洲村委会,363,19,8,397
建阳村委会,277,9,12,327
许厝村委会,231,10,9,294
槐泽村委会,234,10,9,290
槐东村委会,334,14,12,381
立德村委会,382,21,11,416
槐南村委会,118,8,3,118
程洋岗村委会,99,6,5,78
窖西村委会,392,28,10,489
南湾村委会,337,25,9,415
北湾村委会,424,32,10,504
东湾村委会,258,24,9,377
海后村委会,166,8,6,211
永新村委会,120,8,9,130
涂城村委会,152,8,1,180
竹林村委会,154,8,2,177
兰苑村委会,137,8,5,151
上巷村委会,118,6,11,107
南徽村委会,180,10,8,225
盛洲村委会,108,8,14,80
埭头村委会,102,8,13,81
上岱美村委会,100,8,12,85
下岱美村委会,94,6,5,49
河美村委会,99,6,6,56
东和村委会,104,7,11,60
观一村委会,109,7,11,59
塘西村委会,106,7,11,59
月窟村委会,117,8,12,62
南畔洲村委会,112,8,13,63
明德村委会,504,46,10,555
南社村委会,46,4,4,29
鸿三村委会,576,92,14,468
八里村委会,584,153,13,380
塔西社区居民委员会,27,7,2,44
新村社区居委会,240,45,8,235
东门社区居委会,303,74,6,237
城北社区居委会,33,4,0,29
河东村委会,47,8,0,54
郑庄村委会,252,48,10,246
王圩村委会,8,4,1,9
山前村委会,42,7,0,38
任庄村委会,15,4,1,17
伊东村委会,18,4,2,21
田王村委会,22,5,1,30
佟二堡村民委员会,3,0,0,0
汉塘村委会,28,8,0,36
焦庄村委会,14,8,0,35
郭楼村委会,19,5,0,24
刘瑞宇村委会,156,21,0,93
郑桥村委会,32,12,1,46
沙土社区居委会,155,21,0,95
曹屯村委会,30,6,0,53
东王楼村委会,24,14,0,29
许店村委会,143,21,7,65
卞庄村委会,27,14,0,34
大刘庄村委会,17,5,0,23
林庄村委会,44,5,0,34
后王庄村委会,44,5,0,34
西郭村委会,20,7,0,17
万家村委会,144,21,7,62
宋楼村委会,4,2,0,2
王庄村委会,21,5,0,37
马堂村委会,37,6,1,36
郭庄村委会,206,39,1,129
连庄村委会,31,6,0,42
宝珠口村委会,12,5,0,9
圈头村委会,25,2,0,19
周庄村委会,16,3,0,13
大石庄村委会,155,21,0,92
汲尧村委会,46,15,1,52
鲁谢庄村委会,21,7,0,12
刘辛庄村委会,19,2,0,8
新村村委会,8,1,0,10
后王花园村委会,17,8,0,22
李村集村委会,22,6,0,38
刘李村村委会,156,21,0,97
马厂村委会,155,21,0,95
万乾村委会,30,4,0,37
司庄村委会,30,4,0,38
纸坊村委会,144,21,7,67
许海村委会,22,3,0,28
刘三门村委会,22,6,0,31
徐庄村委会,20,5,0,37
田海村委会,8,3,0,4
东赵寨村委会,20,7,0,16
宋庄村委会,19,6,0,26
东马垓村委会,26,5,1,35
毛庄村委会,493,92,6,331
丰乐里村民委员会,181,18,12,100
尹屯村委会,8,0,0,10
新北峰村委会,13,1,0,9
东樊屯村委会,280,43,16,254
渔岙村委会,62,11,2,72
樟岙村委会,138,24,3,163
筠岗村委会,11,9,3,20
中山村委会,155,23,9,179
吴家村委会,149,23,7,172
前排村委会,49,12,1,89
河西村委会,16,5,0,45
西轩湖甸村委会,291,57,9,234
和平村委会,68,23,3,97
新风村委会,50,11,1,95
大冯庄村委会,178,21,11,180
张村居委会,84,11,6,100
后双岛村委会,21,10,3,24
孙家滩村委会,31,13,3,57
北江疃村委会,37,3,1,59
团结村民委员会,868,82,32,546
上埠村委会,823,77,31,530
中埠村委会,707,60,24,420
下埠村委会,129,48,13,107
薛前村委会,859,81,33,522
薛后村委会,791,83,31,501
周田社区,1348,135,193,961
星火社区,801,86,37,497
华表社区,870,89,37,487
上村社区,860,88,35,507
中村社区,66,13,4,52
下村村委会,760,69,31,480
前埠村委会,4,3,0,3
寨下村委会,515,33,15,326
孙桥社区,512,36,15,364
横河村委会,297,29,8,262
宋家埭村委会,116,22,4,245
林光社区,108,25,5,237
仙降村委会,106,25,5,241
新安村委会,11,2,1,4
下社村委会,101,25,7,236
台头村委会,157,19,6,273
翁垟村委会,183,52,18,188
金光村委会,398,63,42,360
垟头村委会,86,23,6,202
塘里村委会,83,23,5,99
四甲村委会,95,33,16,123
前林村委会,103,36,17,124
后林村委会,22,7,0,10
下林村委会,53,18,5,73
阁三村委会,51,13,2,92
塘头村委会,96,24,7,136
沙园村委会,92,25,6,138
大池头村委会,273,50,15,140
林北村委会,281,28,10,258
白象村委会,593,43,21,398
中洲村委会,358,31,14,341
繁荣村委会,156,20,4,238
周村村委会,8,1,1,2
十八江村委会,462,77,50,408
邵宅社区,419,64,49,418
赵宅社区,413,62,47,394
陈宅社区,428,63,48,390
塘西社区,438,63,49,427
韩田社区,459,70,52,448
新坊社区,457,78,50,416
官渎社区,10,2,1,6
上金村委会,517,92,53,462
鲍二村委会,503,87,53,450
鲍三村委会,510,94,52,451
鲍四村委会,511,92,53,454
鲍七村委会,92,17,6,246
前进村委会,6,2,0,0
南河村委会,469,81,57,440
五林村委会,452,88,56,437
五方村委会,341,70,15,223
西河村委会,388,71,60,429
陈岙村委会,30,10,3,48
西岙村委会,58,20,10,74
上叶村委会,94,37,16,220
吴岙村委会,384,58,45,403
花园村委会,254,44,27,279
沙渎村委会,546,86,25,306
江浦村委会,62,18,2,55
九甲村委会,65,15,3,62
篁社村委会,8,2,2,2
金山村委会,35,13,2,45
桐浦村委会,47,7,2,23
曹北村委会,18,5,2,20
许南村委会,133,17,13,136
睦州垟村委会,167,37,9,109
上汇村委会,126,20,14,203
雄溪村委会,514,89,52,450
塘下村委会,10,2,2,4
郭南村委会,119,16,13,122
河头村委会,78,25,3,68
前垟村委会,146,30,14,304
宋岙底村委会,199,38,23,338
曹埭村委会,286,40,35,377
凰桥村委会,296,43,41,374
任桥村委会,327,52,88,417
梅园村委会,478,75,123,550
梅屿村委会,482,44,33,328
浦东村委会,88,24,3,62
华亭村委会,185,23,22,290
潘桥村委会,65,14,5,68
横塘村委会,138,17,13,212
马桥村委会,88,16,9,197
丁岙村委会,176,22,21,261
横屿头村委会,3,3,0,0
陈庄村委会,46,7,2,23
焦下村委会,42,9,7,96
泉塘村委会,18,5,3,46
桐岭村委会,378,71,60,418
陈岙村委会,146,25,13,214
穗丰村委会,95,19,12,165
仙南村委会,75,13,9,122
岩二村委会,222,53,17,294
沈岙村委会,108,21,11,178
竹溪村委会,26,8,4,24
天长村委会,27,11,5,30
戈恬村委会,609,33,30,344
蚬涌村民委员会,680,30,38,897
涌口村民委员会,621,26,35,827
河村村民委员会,525,24,39,780
礼村村民委员会,539,27,37,779
植村村民委员会,489,23,37,729
猛涌村民委员会,450,23,37,732
诜村村民委员会,96,6,10,186
会江村民委员会,267,21,39,604
官坑村民委员会,570,25,35,875
大兴村民委员会,581,27,34,891
北联村民委员会,524,25,38,784
山西村民委员会,492,21,38,765
大维村民委员会,2,0,0,0
东联村民委员会,579,26,39,899
大山村民委员会,101,8,13,290
沙溪村民委员会,193,22,29,487
石壁一村民委员会,168,16,25,327
大洲村民委员会,407,27,40,496
屏山一村民委员会,367,25,34,463
屏山二村民委员会,375,25,37,442
都那村民委员会,551,38,48,820
茶东村民委员会,338,31,47,645
新水坑村民委员会,843,59,50,941
傍江东村民委员会,666,51,47,880
新桥村民委员会,282,23,40,467
坑头村民委员会,414,20,23,372
市头村民委员会,434,21,21,472
板桥村民委员会,409,24,28,535
梅山村民委员会,331,23,39,515
樟边村民委员会,485,26,39,651
江南村民委员会,547,30,44,746
里仁洞村民委员会,626,28,30,855
官堂村民委员会,119,6,9,473
塘西村民委员会,587,28,27,784
新基村民委员会,593,27,27,757
员岗村民委员会,502,25,26,717
陈边村民委员会,85,12,20,114
草堂村民委员会,85,12,20,121
草堂村民委员会,17,1,4,14
西山村民委员会,169,18,27,298
眉山村民委员会,113,10,4,129
南派村民委员会,217,19,78,305
赤岗村民委员会,193,18,87,269
赤山东村民委员会,731,45,41,431
福涌村民委员会,190,9,9,222
前锋村民委员会,109,8,3,141
海傍村民委员会,49,4,5,70
低涌村民委员会,276,12,12,248
长坦村民委员会,487,32,22,408
雁洲村民委员会,391,25,21,568
石基村民委员会,289,25,23,440
官涌村民委员会,249,19,49,369
南浦村民委员会,269,24,24,417
永善村民委员会,349,26,27,561
莲塘村民委员会,326,29,33,589
小龙村民委员会,148,20,33,389
凌边村民委员会,209,18,28,347
金山村民委员会,174,24,38,406
桥山村民委员会,190,22,41,490
文边村民委员会,584,41,30,728
犀牛角社区居委会,124,7,7,393
东华村委会,56,3,4,155
汉塘村委会,92,6,8,295
新兴村委会,109,9,86,145
明星村委会,113,6,8,358
高增村委会,110,6,9,380
人和村委会,118,5,7,391
西成村委会,109,5,7,379
矮岗村委会,124,5,9,443
凤和村委会,44,1,3,66
岗尾村委会,102,4,7,371
方石村委会,110,5,6,367
大巷村委会,136,8,9,463
太成村委会,117,5,6,410
鸦湖村委会,111,7,8,427
秀水村委会,109,6,7,468
鹤亭村委会,159,11,16,421
建南村委会,220,27,36,1027
龙归社区居委会,48,4,2,152
白山村委会,96,10,3,323
和龙村委会,172,14,11,613
米龙村委会,233,15,13,746
大源村委会,42,1,5,83
石湖村委会,99,8,4,351
头陂村委会,98,6,4,376
沙亭村委会,146,10,8,589
大沥村委会,140,13,10,575
谢家庄村委会,172,14,11,616
营溪村委会,110,7,6,526
窑上村委会,162,13,12,595
瓦窑头村委会,137,15,13,553
于庄村委会,204,16,29,817
大高舍村委会,175,15,32,847
兴隆庄村委会,199,21,39,937
朱岗子村委会,220,26,36,1153
阎仙垡村委会,230,22,14,1037
葫芦垡村委会,102,5,8,211
佛满村委会,71,3,7,137
凤鸣村委会,17,2,0,41
万福村,18,2,0,41
北洋村委会,45,1,6,91
洪住村委会,80,2,7,139
象岗村委会,61,5,6,116
陇上村委会,22,3,1,35
新寨村委会,75,5,7,140
锡西村委会,76,4,6,286
江滨村委会,74,4,5,280
潭蔡村委会,647,47,60,913
石洋村委会,71,3,5,316
华清村委会,97,6,8,243
锡中村委会,69,4,4,257
锡东村委会,80,4,5,225
军埔村委会,50,2,4,282
硕和村委会,53,1,4,186
硕榕村委会,17,1,3,37
硕联村委会,62,1,6,165
楼下村委会,88,4,5,187
秋江村委会,91,4,2,187
北良村委会,63,1,6,134
白石村委会,106,10,21,335
仙美村委会,120,7,26,313
英花村委会,92,17,20,576
坪埔村委会,152,22,29,620
玉联村委会,135,17,28,528
浮山村委会,82,5,7,184
东寮村委会,98,10,85,162
汾水村委会,41,3,3,83
林厝村委会,56,14,6,69
桂东村委会,72,11,6,103
棉洋村委会,313,46,26,206
松山村委会,235,28,24,217
塔西村委会,173,24,22,217
围头村委会,82,17,16,147
湖西村委会,177,34,22,176
厚埔村委会,228,30,24,175
新口村委会,72,13,8,128
建国村委会,37,13,6,100
东关村村委会,38,17,5,67
兴隆宫村委会,33,15,14,61
大龙华村委会,32,8,16,56
小龙华村村委会,30,9,13,59
夏村村委会,109,26,5,158
珊门社区,71,14,6,109
岳村村委会,98,16,6,125
保贤村委会,94,18,7,129
东湖村委会,68,13,6,129
东岸村委会,7,5,1,47
新堂村委会,10,5,0,16
相家庄村委会,10,2,5,14
东曹村村委会,32,13,9,56
莲塘村委会,58,11,10,100
五和村委会,25,6,5,48
小泽村委会,38,6,8,66
沙冲村委会,22,17,1,47
新建村委会,18,3,6,21
三益村委会,367,51,7,211
石步村委会,338,55,3,195
白庙村委会,306,51,5,189
圩塘社区居委会,17,20,0,22
魏村社区居委会,17,20,0,24
安家村村委会,100,34,1,82
东陆村村委会,411,90,21,366
九龙村村委会,306,45,3,180
固村巷村村委会,287,37,6,177
叶家村村委会,77,22,1,87
东桥村村委会,138,27,2,117
何家塘村村委会,378,55,10,209
大马村委会,58,16,5,59
赵二街村委会,53,16,4,48
细吴社区居民委员会,63,18,4,54
建设村委会,77,21,6,58
新村村委会,106,20,8,76
塔山村委会,183,29,5,123
中喻村委会,105,22,10,84
新村居委会,42,13,0,44
新北居委会,31,8,0,30
南陈村委会,19,12,0,37
田吴居委会,25,12,0,32
新东居委会,41,10,0,36
新段居委会,20,7,0,31
街集村委会,20,15,0,28
新圩居委会,6,4,0,5
堰头村委会,9,5,0,8
林后村委会,393,83,9,224
西西周南村委会,22,8,0,35
陈粮村委会,33,8,0,48
嶅阴村委会,9,7,0,18
老屋村委会,14,5,0,29
排头村委会,19,10,4,31
小洋村委会,12,9,1,20
黄竹坑村委会,25,10,0,27
洋潭村委会,24,10,0,28
谢洋村委会,24,10,0,33
培斜村委会,15,8,0,24
新村村委会,13,9,0,23
小马庄村委会,25,4,0,23
荆垌社区居委会,45,22,0,61
柏树刘社区居委会,38,23,0,55
梅山村委会,54,21,1,60
于寨村委会,43,15,0,30
山西乔村委会,20,11,0,19
古城村委会,23,12,0,25
王许村委会,42,16,0,41
东徐村委会,30,16,0,37
侯庄村委会,24,15,0,42
泗义村村委会,24,10,0,34
龙虎村村委会,25,18,1,52
大墓山村村委会,25,18,1,51
顺江村村委会,24,9,0,25
渭水社区居委会,47,17,4,98
王吕村村委会,336,80,12,229
北虎村委会,36,16,4,87
西郝庄村委会,1297,159,54,585
东丰庄村委会,20,7,0,33
前胡村委会,17,9,0,29
金家沟村委会,30,15,1,65
环湖村委会,15,10,0,25
正仪村委会,30,13,1,52
阳澄湖村委会,29,13,1,53
新镇村委会,20,8,0,23
合丰社区居委会,44,19,1,73
邵村社区居委会,40,19,1,76
陈巷村委会,25,4,0,23
夏桥村委会,27,16,2,95
大市村委会,13,11,2,63
大唐村委会,9,8,0,29
石浦村委会,32,13,0,50
前白虎涧村委会,1500,204,69,727
尚信村委会,501,81,14,286
讲礼村委会,529,78,15,297
常兴庄村委会,189,47,6,183
张各庄村委会,10,6,0,4
上东廓村委会,15,13,0,16
香屯村委会,28,13,0,43
石岭村委会,19,10,4,28
李家埠村委会,32,14,0,44
花园村委会,18,9,0,32
宝峰村委会,29,13,0,46
樟林村委会,16,5,0,13
横屿村委会,11,10,0,16
西园村委会,256,47,5,129
斗顶村委会,95,30,9,113
健康村委会,24,10,0,27
鹤林村委会,19,10,4,29
东宿村委会,28,9,3,34
东张村村委会,10,10,0,14
元头村村委会,96,30,9,117
留村村委会,24,10,0,35
雷陈村委会,18,11,0,25
于家庄村委会,218,29,1,123
总十庄村委会,35,16,0,34
盐厂寨村委会,19,11,0,39
盐厂村委会,20,11,0,29
武邱村委会,15,13,0,16
胡士庄寨村委会,17,9,0,29
周头村委会,60,18,0,62
东小留村委会,28,9,0,37
西小留村委会,25,13,0,36
海滩村委会,31,11,0,31
留章村委会,24,10,0,35
陈家庄村委会,26,11,0,32
马于村委会,74,28,2,65
东赵家庄村委会,18,12,0,18
北冻光村委会,11,6,0,6
北辛庄村委会,6,7,0,4
南辛庄村委会,6,6,0,4
前彭头村委会,21,15,0,28
后彭头村委会,289,41,14,157
西队村委会,91,15,4,72
吕家庄村委会,5,4,0,11
光灿村委会,24,12,2,20
屯尚村委会,24,9,2,18
万庄村委会,21,7,0,22
田村村委会,38,18,0,31
北旺村委会,21,11,0,23
东曹村委会,13,10,1,4
南张里村委会,32,10,0,37
候城村委会,16,9,0,20
管洽村委会,17,13,0,23
安家庄村委会,30,13,0,24
王家庄村委会,11,10,0,16
前蔡村委会,10,10,0,24
可慕村委会,12,10,0,11
桥头村委会,20,11,0,23
后蔡村委会,101,20,4,89
前埔村委会,630,104,29,852
庵前村委会,703,98,28,905
下官路村委会,661,104,27,869
井边村委会,691,104,27,918
洋尾村委会,703,103,30,882
官田村委会,666,105,31,848
张林村委会,612,106,31,849
梧埭村委会,656,105,33,838
宫口村委会,685,108,31,895
桂林村委会,665,96,25,903
坊脚村委会,594,78,24,726
江头回族村委会,642,95,29,829
溪边回族村委会,658,96,33,904
岸兜回族村委会,20,5,1,12
鹏头回族村委会,577,89,31,789
花厅口回族村委会,234,53,17,455
湖中村委会,324,78,19,605
苏厝村委会,231,76,15,517
涵口村委会,98,17,11,156
横坂村委会,602,72,25,624
涵埭村委会,211,43,13,392
洋埭村委会,181,36,14,376
庵上村委会,77,23,10,120
海尾村委会,76,23,10,124
仙石村委会,76,23,10,124
高坑村委会,18,4,1,26
龙下村委会,738,63,59,870
许西坑村委会,533,42,56,640
塔头孙村委会,746,63,60,840
池店村委会,164,22,18,283
浯潭村委会,118,13,14,218
新店村委会,163,18,17,272
钱头村委会,604,56,50,767
洋茂村委会,499,54,43,683
赤塘村委会,321,32,42,566
霞福村委会,173,19,30,320
溜石村委会,138,18,23,288
溪头村委会,204,20,21,358
东山村委会,237,27,30,375
华洲村委会,242,23,26,384
清濛村委会,264,25,28,422
柴塔村委会,282,31,33,447
御辇村委会,269,30,35,411
唐厝村委会,21,3,3,9
仕春村委会,339,32,16,183
潘湖村委会,32,6,2,23
上方村委会,333,31,16,178
内山尾村委会,333,29,13,175
新丰村委会,2,0,0,1
梧坑村委会,52,6,6,64
秀山村委会,34,8,1,44
湖北村委会,514,77,33,436
西吴村委会,78,14,2,81
埔锦村委会,143,22,0,108
山前村委会,33,3,0,22
英墩村委会,130,13,2,164
古厝村委会,45,9,1,55
旦厝村委会,30,0,1,9
割山村委会,102,17,0,108
玉湖村委会,55,10,3,92
后埔村委会,40,2,3,67
玉溪村委会,26,3,1,46
马坪村委会,58,8,1,49
英林村委会,58,8,1,49
三欧村委会,23,12,4,42
古城营村委会,22,15,4,50
王郭村委会,25,15,4,81
新安村委会,15,16,2,58
新坛村委会,22,13,3,58
斗文村委会,85,18,6,156
秀陇村委会,118,18,6,368
华溪村委会,99,13,4,301
光草洋村委会,110,20,8,339
东埔村委会,52,17,0,54
马栅村委会,438,37,12,310
泗竹埔村委会,26,15,1,24
泗竹仔村委会,20,11,0,15
军屯村委会,1500,229,34,903
平湖村委会,4,2,0,3
赵厝寮村委会,120,13,9,68
赤水村委会,1317,172,36,559
白沙陇村委会,5,0,0,5
南园村委会,35,5,3,44
西陇村委会,81,9,5,38
新寨村委会,50,8,2,36
小扬美村委会,48,8,2,35
钟潭村委会,70,10,2,62
塔丰村委会,1,0,0,0
塘边村委会,47,9,1,52
新丰村委会,13,3,0,24
松柏岭村委会,8,4,0,7
华市村委会,15,2,0,21
新寮村委会,15,2,0,21
上寮村委会,182,38,7,110
贵政山村委会,10,3,0,11
多年山村委会,145,11,5,77
高明村委会,11,1,0,15
山湖村委会,9,3,0,8
高埕村委会,9,3,0,8
长岭口村委会,14,3,0,24
果陇村委会,37,14,3,59
光南村委会,21,4,0,22
乌石村委会,6,1,0,12
泥沟村委会,8,1,0,6
新村村委会,14,1,0,9
陈厝寨村委会,20,4,0,13
横山村委会,11,1,0,14
宝镜院村委会,8,1,0,5
洪山村委会,183,10,12,139
南村村委会,179,10,12,141
钟堂村委会,315,68,5,206
大陇村委会,254,61,4,177
水寨村委会,254,46,5,117
月屿村委会,219,28,5,86
青洋山村委会,19,4,0,12
华林村委会,120,31,0,140
占梨村委会,2,0,0,3
占苏村委会,15,1,4,20
占陈村委会,8,1,0,15
新寮村委会,11,5,0,20
练江村委会,2,0,0,3
西楼村委会,14,8,0,21
西社西南村委会,141,34,1,163
西社新北村委会,24,5,0,52
莲坛村委会,42,4,1,46
石桥头村委会,11,2,0,28
新松村委会,96,13,0,109
富美村委会,170,30,9,132
冷美村委会,41,12,1,44
竹头村委会,13,7,0,14
泗坑村委会,6,1,0,5
涂洋村委会,283,31,10,288
高埔村委会,371,53,14,337
田丰村委会,247,20,9,341
远光村委会,89,3,16,201
长美村委会,574,31,38,609
溪南村委会,362,22,21,478
尾泉村委会,88,3,12,206
西水疃村委会,142,11,15,236
骆庄村委会,20,0,2,43
马坝村民委员会,51,1,3,106
林前社区居民委员会,59,4,3,118
南村村委会,39,0,4,69
中村村委会,470,27,31,554
北村村委会,54,1,9,124
南故张村村委会,86,2,12,191
北故张村村委会,65,3,8,147
东羊平村村委会,47,3,6,124
岸下村村委会,27,1,0,49
西邸村村委会,29,2,0,61
南东郭村村委会,50,4,3,74
北东郭村村委会,79,2,8,132
马羊村村委会,85,17,10,406
北街社区居委会,19,2,0,35
西街社区居委会,123,21,12,638
东街社区居委会,133,19,12,475
西邵村民委员会,149,24,12,819
王乐田村民委员会,149,21,9,818
刘六庄村民委员会,153,21,10,865
八里庙村民委员会,177,21,9,921
姚寨村民委员会,192,25,12,949
豆堂新村村委会,174,21,10,886
后尧村民委员会,159,19,9,767
田油坊村民委员会,124,14,6,632
常寨村民委员会,180,15,6,136
隆华店村民委员会,172,18,18,292
王河村民委员会,54,0,3,245
代楼村民委员会,360,59,19,206
河套园村委会,361,58,19,219
倪集村民委员会,363,58,17,202
余楼村民委员会,342,56,16,182
崔河村民委员会,439,48,22,239
李庄村民委员会,321,49,17,191
张胡同村委会,166,38,9,120
丁寨社区居委员会,336,54,17,194
赵寨村民委员会,105,25,4,90
邹庄村民委员会,241,42,10,178
冯寨村民委员会,344,56,20,206
仝大营村委会,394,63,16,241
朱庙村民委员会,257,53,11,199
王庄寨村民委员会,379,64,16,203
甄楼村民委员会,164,32,6,423
柳园村民委员会,98,38,9,79
钟口村民委员会,89,37,8,77
赵菜园村民委员会,327,58,43,305
徐集村民委员会,56,13,10,31
晏庄村民委员会,3,1,1,0
张堂村民委员会,221,52,13,182
仵楼村委会,344,58,17,239
旧集村民委员会,8,5,2,5
常庙北街村委会,10,6,1,6
孙庄村民委员会,11,6,1,6
李庙村民委员会,79,16,3,76
杜庄村委会,138,52,10,122
石庄村民委员会,45,7,2,23
柳窑村民委员会,94,46,8,74
西村村民委员会,93,37,3,82
林后村民委员会,115,47,3,98
张庄村民委员会,163,32,6,425
黄庄村民委员会,79,23,5,104
祝庄村民委员会,5,4,0,6
袁白庄村民委员会,5,4,0,6
李庄行政村,9,3,1,1
姚庄寨行政村,9,2,1,12
刘集村民委员会,116,27,2,83
祝口村民委员会,333,36,14,500
何楼村民委员会,790,55,19,926
周楼村民委员会,142,16,5,269
胡庄村民委员会,149,21,6,294
尹黄庄村民委员会,151,19,5,276
杨庄村民委员会,118,16,5,250
黄楼村民委员会,129,15,4,243
杨双庙村委会,124,18,5,243
赵庄村委会,17,1,0,9
陈楼寨村委会,96,13,2,156
阎店楼村委会,83,8,2,146
王楼村民委员会,58,9,2,85
梁东村民委员会,119,14,5,166
梁西村民委员会,17,1,0,9
梁南村民委员会,364,40,4,481
夏庄村民委员会,17,1,0,9
南柳村民委员会,17,1,0,8
柏树元村民委员会,17,1,0,9
朱王庄村民委员会,281,26,12,488
王堂村民委员会,309,32,13,518
王善庄村民委员会,46,11,1,75
安赵庄村民委员会,330,49,12,391
安许楼村民委员会,329,49,12,384
高集村民委员会,35,5,0,24
杏花村村民委员会,203,25,9,348
唐菜园村民委员会,35,5,0,25
胡店村民委员会,112,15,4,222
楚天集村民委员会,98,11,2,196
火神台村民委员会,89,24,1,68
榆林集村民委员会,42,4,6,44
卫楼村民委员会,407,53,8,191
霍庄村民委员会,197,46,4,132
陈河村民委员会,33,7,0,31
林庄村民委员会,27,2,0,21
韩双楼村民委员会,272,69,6,188
闫楼村民委员会,27,6,1,62
程楼村民委员会,445,108,16,268
